yr	pop	hed	tra	plot	iso	fun	dos	rep	d1	d2
2015	a	normal	mer2	4A	48	pe	0.01	2	1882	1731
2015	a	normal	mer2	4A	48	pe	0.05	1	1793	1677
2015	a	normal	mer2	4A	48	pe	0.1	1	1671	1655
2015	a	normal	mer2	4A	48	pe	0.1	2	1516	1641
2015	a	normal	mer2	4A	48	pe	0.5	1	1444	1552
2015	a	normal	mer2	4A	48	pe	1	1	1688	1608
2015	a	normal	mer2	4A	48	pe	1	2	1682	1657
2015	a	normal	mer2	4A	48	pe	10	1	1436	1376
2015	a	normal	mer2	4A	48	pe	50	1	1311	1310
2015	a	normal	mer2	4A	48	pe	50	2	1460	1439
2015	a	normal	mer2	4A	48	pe	100	1	1352	1380
2015	a	normal	cnt	4AC	49	fd	0	1	2211	2280
2015	a	normal	cnt	4AC	49	fd	0	2	2355	2570
2015	a	normal	cnt	4AC	49	fd	0.01	1	2192	2159
2015	a	normal	cnt	4AC	49	fd	0.01	2	2158	2158
2015	a	normal	cnt	4AC	49	fd	0.05	1	1630	1651
2015	a	normal	cnt	4AC	49	fd	0.1	1	1413	1432
2015	a	normal	cnt	4AC	49	fd	0.1	2	1506	1506
2015	a	normal	cnt	4AC	49	fd	0.5	1	938	887
2015	a	normal	cnt	4AC	49	fd	1	1	695	663
2015	a	normal	cnt	4AC	49	fd	1	2	696	754
2015	a	normal	cnt	4AC	49	fd	10	1	500	500
2015	a	normal	cnt	4AC	49	fd	50	1	500	500
2015	a	normal	cnt	4AC	49	fd	50	2	500	500
2015	a	normal	cnt	4AC	49	fd	100	1	500	500
2015	a	normal	cnt	4AC	49	fp	0	1	1762	2189
2015	a	normal	cnt	4AC	49	fp	0	2	1741	1824
2015	a	normal	cnt	4AC	49	fp	0.01	1	2180	2084
2015	a	normal	cnt	4AC	49	fp	0.01	2	1668	1993
2015	a	normal	cnt	4AC	49	fp	0.05	1	1612	1592
2015	a	normal	cnt	4AC	49	fp	0.1	1	1387	1118
2015	a	normal	cnt	4AC	49	fp	0.1	2	962	962
2015	a	normal	cnt	4AC	49	fp	0.5	1	925	1012
2015	a	normal	cnt	4AC	49	fp	1	1	828	690
2015	a	normal	cnt	4AC	49	fp	1	2	865	865
2015	a	normal	cnt	4AC	49	fp	10	1	500	500
2015	a	normal	cnt	4AC	49	fp	50	1	500	500
2015	a	normal	cnt	4AC	49	fp	50	2	500	500
2015	a	normal	cnt	4AC	49	fp	100	1	500	500
2015	a	normal	cnt	4AC	49	pe	0	1	2269	2155
2015	a	normal	cnt	4AC	49	pe	0	2	2049	2029
2015	a	normal	cnt	4AC	49	pe	0.01	1	2205	2118
2015	a	normal	cnt	4AC	49	pe	0.01	2	1972	2011
2015	a	normal	cnt	4AC	49	pe	0.05	1	1685	1461
2015	a	normal	cnt	4AC	49	pe	0.1	1	1435	1502
2015	a	normal	cnt	4AC	49	pe	0.1	2	1204	1203
2015	a	normal	cnt	4AC	49	pe	0.5	1	757	780
2015	a	normal	cnt	4AC	49	pe	1	1	773	760
2015	a	normal	cnt	4AC	49	pe	1	2	782	780
2015	a	normal	cnt	4AC	49	pe	10	1	500	500
2015	a	normal	cnt	4AC	49	pe	50	1	500	500
2015	a	normal	cnt	4AC	49	pe	50	2	500	500
2015	a	normal	cnt	4AC	49	pe	100	1	500	500
2015	a	normal	mer3	2A	50	fd	0	1	1936	2172
2015	a	normal	mer3	2A	50	fd	0	2	1805	1754
2015	a	normal	mer3	2A	50	fd	0.01	1	1889	1850
2015	a	normal	mer3	2A	50	fd	0.01	2	1745	1467
2015	a	normal	mer3	2A	50	fd	0.05	1	1606	1725
2015	a	normal	mer3	2A	50	fd	0.1	1	1603	1699
2015	a	normal	mer3	2A	50	fd	0.1	2	2036	2114
2015	a	normal	mer3	2A	50	fd	0.5	1	500	500
2015	a	normal	mer3	2A	50	fd	1	1	500	500
2015	a	normal	mer3	2A	50	fd	1	2	500	500
2015	a	normal	mer3	2A	50	fd	10	1	500	500
2015	a	normal	mer3	2A	50	fd	50	1	500	500
2015	a	normal	mer3	2A	50	fd	50	2	500	500
2015	a	normal	mer3	2A	50	fd	100	1	500	500
2015	a	normal	mer3	2A	50	fp	0	1	1902	1911
2015	a	normal	mer3	2A	50	fp	0	2	1998	1800
2015	a	normal	mer3	2A	50	fp	0.01	1	1905	1859
2015	a	normal	mer3	2A	50	fp	0.01	2	1930	2009
2015	a	normal	mer3	2A	50	fp	0.05	1	1427	1440
2015	a	normal	mer3	2A	50	fp	0.1	1	1056	1056
2015	a	normal	mer3	2A	50	fp	0.1	2	1073	1215
2015	a	normal	mer3	2A	50	fp	0.5	1	1210	1308
2015	a	normal	mer3	2A	50	fp	1	1	500	500
2015	a	normal	mer3	2A	50	fp	1	2	500	500
2015	a	normal	mer3	2A	50	fp	10	1	500	500
2015	a	normal	mer3	2A	50	fp	50	1	500	500
2015	a	normal	mer3	2A	50	fp	50	2	500	500
2015	a	normal	mer3	2A	50	fp	100	1	500	500
2015	a	normal	mer3	2A	50	pe	0	1	1395	1322
2015	a	normal	mer3	2A	50	pe	0	2	1780	2042
2015	a	normal	mer3	2A	50	pe	0.01	1	1539	1539
2015	a	normal	mer3	2A	50	pe	0.01	2	1692	1828
2015	a	normal	mer3	2A	50	pe	0.05	1	1725	1624
2015	a	normal	mer3	2A	50	pe	0.1	1	1605	1607
2015	a	normal	mer3	2A	50	pe	0.1	2	1598	1663
2015	a	normal	mer3	2A	50	pe	0.5	1	1337	1273
2015	a	normal	mer3	2A	50	pe	1	1	1398	1346
2015	a	normal	mer3	2A	50	pe	1	2	NA	NA
2015	a	normal	mer3	2A	50	pe	10	1	849	880
2015	a	normal	mer3	2A	50	pe	50	1	790	780
2015	a	normal	mer3	2A	50	pe	50	2	714	766
2015	a	normal	mer3	2A	50	pe	100	1	707	808
2015	a	normal	mer3	2A	51	fd	0	1	1784	1914
2015	a	normal	mer3	2A	51	fd	0	2	1741	1761
2015	a	normal	mer3	2A	51	fd	0.01	1	1849	1675
2015	a	normal	mer3	2A	51	fd	0.01	2	1915	1909
2015	a	normal	mer3	2A	51	fd	0.05	1	1876	1948
2015	a	normal	mer3	2A	51	fd	0.1	1	1780	1875
2015	a	normal	mer3	2A	51	fd	0.1	2	1925	1750
2015	a	normal	mer3	2A	51	fd	0.5	1	1704	1733
2015	a	normal	mer3	2A	51	fd	1	1	1660	1515
2015	a	normal	mer3	2A	51	fd	1	2	1110	1172
2015	a	normal	mer3	2A	51	fd	10	1	843	827
2015	a	normal	mer3	2A	51	fd	50	1	804	718
2015	a	normal	mer3	2A	51	fd	50	2	500	500
2015	a	normal	mer3	2A	51	fd	100	1	500	500
2015	a	normal	mer3	2A	51	fp	0	1	1260	1328
2015	a	normal	mer3	2A	51	fp	0	2	1454	1408
2015	a	normal	mer3	2A	51	fp	0.01	1	1718	1508
2015	a	normal	mer3	2A	51	fp	0.01	2	1447	1397
2015	a	normal	mer3	2A	51	fp	0.05	1	1332	1450
2015	a	normal	mer3	2A	51	fp	0.1	1	1249	1422
2015	a	normal	mer3	2A	51	fp	0.1	2	1373	1338
2015	a	normal	mer3	2A	51	fp	0.5	1	1347	1391
2015	a	normal	mer3	2A	51	fp	1	1	1268	1280
2015	a	normal	mer3	2A	51	fp	1	2	1331	1359
2015	a	normal	mer3	2A	51	fp	10	1	500	500
2015	a	normal	mer3	2A	51	fp	50	1	500	500
2015	a	normal	mer3	2A	51	fp	50	2	500	500
2015	a	normal	mer3	2A	51	fp	100	1	500	500
2015	a	normal	mer3	2A	51	pe	0	1	1819	1769
2015	a	normal	mer3	2A	51	pe	0	2	1705	1573
2015	a	normal	mer3	2A	51	pe	0.01	1	2035	2150
2015	a	normal	mer3	2A	51	pe	0.01	2	2035	2034
2015	a	normal	mer3	2A	51	pe	0.05	1	1683	1570
2015	a	normal	mer3	2A	51	pe	0.1	1	1524	1626
2015	a	normal	mer3	2A	51	pe	0.1	2	1505	1490
2015	a	normal	mer3	2A	51	pe	0.5	1	1270	1290
2015	a	normal	mer3	2A	51	pe	1	1	1229	1287
2015	a	normal	mer3	2A	51	pe	1	2	NA 	NA
2015	a	normal	mer3	2A	51	pe	10	1	998	1060
2015	a	normal	mer3	2A	51	pe	50	1	1006	1076
2015	a	normal	mer3	2A	51	pe	50	2	984	954
2015	a	normal	mer3	2A	51	pe	100	1	964	768
2015	a	normal	mer3	2A	52	fd	0	1	1772	1999
2015	a	normal	mer3	2A	52	fd	0	2	2134	2118
2015	a	normal	mer3	2A	52	fd	0.01	1	2027	2119
2015	a	normal	mer3	2A	52	fd	0.01	2	2157	2211
2015	a	normal	mer3	2A	52	fd	0.05	1	1995	1968
2015	a	normal	mer3	2A	52	fd	0.1	1	2115	2143
2015	a	normal	mer3	2A	52	fd	0.1	2	2143	2234
2015	a	normal	mer3	2A	52	fd	0.5	1	2101	2183
2015	a	normal	mer3	2A	52	fd	1	1	2236	2137
2015	a	normal	mer3	2A	52	fd	1	2	2198	2131
2015	a	normal	mer3	2A	52	fd	10	1	2019	2027
2015	a	normal	mer3	2A	52	fd	50	1	1635	1746
2015	a	normal	mer3	2A	52	fd	50	2	1524	1636
2015	a	normal	mer3	2A	52	fd	100	1	1299	1299
2015	a	normal	mer3	2A	52	fp	0	1	1852	1778
2015	a	normal	mer3	2A	52	fp	0	2	2485	1562
2015	a	normal	mer3	2A	52	fp	0.01	1	1848	1893
2015	a	normal	mer3	2A	52	fp	0.01	2	1838	1877
2015	a	normal	mer3	2A	52	fp	0.05	1	1696	1659
2015	a	normal	mer3	2A	52	fp	0.1	1	1944	1939
2015	a	normal	mer3	2A	52	fp	0.1	2	1843	1882
2015	a	normal	mer3	2A	52	fp	0.5	1	1917	1916
2015	a	normal	mer3	2A	52	fp	1	1	1746	1722
2015	a	normal	mer3	2A	52	fp	1	2	1618	1845
2015	a	normal	mer3	2A	52	fp	10	1	1155	1042
2015	a	normal	mer3	2A	52	fp	50	1	993	992
2015	a	normal	mer3	2A	52	fp	50	2	821	817
2015	a	normal	mer3	2A	52	fp	100	1	500	500
2015	a	normal	mer3	2A	52	pe	0	1	1780	1811
2015	a	normal	mer3	2A	52	pe	0	2	2174	2120
2015	a	normal	mer3	2A	52	pe	0.01	1	1767	1824
2015	a	normal	mer3	2A	52	pe	0.01	2	1823	1788
2015	a	normal	mer3	2A	52	pe	0.05	1	1812	1760
2015	a	normal	mer3	2A	52	pe	0.1	1	1701	1644
2015	a	normal	mer3	2A	52	pe	0.1	2	1594	1701
2015	a	normal	mer3	2A	52	pe	0.5	1	1605	1520
2015	a	normal	mer3	2A	52	pe	1	1	1466	1363
2015	a	normal	mer3	2A	52	pe	1	2	NA	NA
2015	a	normal	mer3	2A	52	pe	10	1	1408	1388
2015	a	normal	mer3	2A	52	pe	50	1	1302	1269
2015	a	normal	mer3	2A	52	pe	50	2	1315	1379
2015	a	normal	mer3	2A	52	pe	100	1	1529	1500
2015	a	normal	mer3	2A	53	fd	0	1	2239	2356
2015	a	normal	mer3	2A	53	fd	0	2	2282	2282
2015	a	normal	mer3	2A	53	fd	0.01	1	1866	1805
2015	a	normal	mer3	2A	53	fd	0.01	2	1942	1937
2015	a	normal	mer3	2A	53	fd	0.05	1	2027	2026
2015	a	normal	mer3	2A	53	fd	0.1	1	1863	1900
2015	a	normal	mer3	2A	53	fd	0.1	2	1991	1900
2015	a	normal	mer3	2A	53	fd	0.5	1	1843	1840
2015	a	normal	mer3	2A	53	fd	1	1	1753	1754
2015	a	normal	mer3	2A	53	fd	1	2	1715	1673
2015	a	normal	mer3	2A	53	fd	10	1	1594	1553
2015	a	normal	mer3	2A	53	fd	50	1	857	866
2015	a	normal	mer3	2A	53	fd	50	2	861	827
2015	a	normal	mer3	2A	53	fd	100	1	500	500
2015	a	normal	mer3	2A	53	fp	0	1	1885	1875
2015	a	normal	mer3	2A	53	fp	0	2	2068	1969
2015	a	normal	mer3	2A	53	fp	0.01	1	1867	1700
2015	a	normal	mer3	2A	53	fp	0.01	2	1699	1918
2015	a	normal	mer3	2A	53	fp	0.05	1	1834	1812
2015	a	normal	mer3	2A	53	fp	0.1	1	1564	1726
2015	a	normal	mer3	2A	53	fp	0.1	2	1524	1550
2015	a	normal	mer3	2A	53	fp	0.5	1	1373	1378
2015	a	normal	mer3	2A	53	fp	1	1	1318	1277
2015	a	normal	mer3	2A	53	fp	1	2	1216	1216
2015	a	normal	mer3	2A	53	fp	10	1	500	500
2015	a	normal	mer3	2A	53	fp	50	1	500	500
2015	a	normal	mer3	2A	53	fp	50	2	500	500
2015	a	normal	mer3	2A	53	fp	100	1	500	500
2015	a	normal	mer3	2A	53	pe	0	1	1929	1982
2015	a	normal	mer3	2A	53	pe	0	2	1859	1754
2015	a	normal	mer3	2A	53	pe	0.01	1	1778	1726
2015	a	normal	mer3	2A	53	pe	0.01	2	1734	1635
2015	a	normal	mer3	2A	53	pe	0.05	1	1505	1631
2015	a	normal	mer3	2A	53	pe	0.1	1	1710	1669
2015	a	normal	mer3	2A	53	pe	0.1	2	1766	1811
2015	a	normal	mer3	2A	53	pe	0.5	1	1545	1516
2015	a	normal	mer3	2A	53	pe	1	1	1638	1509
2015	a	normal	mer3	2A	53	pe	1	2	1698	1642
2015	a	normal	mer3	2A	53	pe	10	1	1316	1142
2015	a	normal	mer3	2A	53	pe	50	1	1231	1165
2015	a	normal	mer3	2A	53	pe	50	2	1191	1177
2015	a	normal	mer3	2A	53	pe	100	1	1149	1096
2015	a	normal	cnt	2AC	54	fd	0	1	2142	2000
2015	a	normal	cnt	2AC	54	fd	0	2	2113	2089
2015	a	normal	cnt	2AC	54	fd	0.01	1	2407	2452
2015	a	normal	cnt	2AC	54	fd	0.01	2	2252	2207
2015	a	normal	cnt	2AC	54	fd	0.05	1	2354	2325
2015	a	normal	cnt	2AC	54	fd	0.1	1	2419	2109
2015	a	normal	cnt	2AC	54	fd	0.1	2	2345	2404
2015	a	normal	cnt	2AC	54	fd	0.5	1	2042	2086
2015	a	normal	cnt	2AC	54	fd	1	1	1883	1783
2015	a	normal	cnt	2AC	54	fd	1	2	1684	1624
2015	a	normal	cnt	2AC	54	fd	10	1	1201	1188
2015	a	normal	cnt	2AC	54	fd	50	1	960	892
2015	a	normal	cnt	2AC	54	fd	50	2	1117	888
2015	a	normal	cnt	2AC	54	fd	100	1	1016	886
2015	a	normal	cnt	2AC	54	fp	0	1	2360	2332
2015	a	normal	cnt	2AC	54	fp	0	2	2183	2221
2015	a	normal	cnt	2AC	54	fp	0.01	1	2409	2256
2015	a	normal	cnt	2AC	54	fp	0.01	2	2003	2473
2015	a	normal	cnt	2AC	54	fp	0.05	1	2311	2244
2015	a	normal	cnt	2AC	54	fp	0.1	1	1772	1713
2015	a	normal	cnt	2AC	54	fp	0.1	2	1530	1530
2015	a	normal	cnt	2AC	54	fp	0.5	1	1370	1326
2015	a	normal	cnt	2AC	54	fp	1	1	1347	1285
2015	a	normal	cnt	2AC	54	fp	1	2	1073	1070
2015	a	normal	cnt	2AC	54	fp	10	1	500	500
2015	a	normal	cnt	2AC	54	fp	50	1	500	500
2015	a	normal	cnt	2AC	54	fp	50	2	500	500
2015	a	normal	cnt	2AC	54	fp	100	1	500	500
2015	a	normal	cnt	2AC	54	pe	0	1	1968	1878
2015	a	normal	cnt	2AC	54	pe	0	2	2187	2186
2015	a	normal	cnt	2AC	54	pe	0.01	1	1790	2110
2015	a	normal	cnt	2AC	54	pe	0.01	2	1739	1801
2015	a	normal	cnt	2AC	54	pe	0.05	1	1997	1945
2015	a	normal	cnt	2AC	54	pe	0.1	1	2092	2153
2015	a	normal	cnt	2AC	54	pe	0.1	2	1696	1797
2015	a	normal	cnt	2AC	54	pe	0.5	1	1854	1740
2015	a	normal	cnt	2AC	54	pe	1	1	1581	1577
2015	a	normal	cnt	2AC	54	pe	1	2	1480	1523
2015	a	normal	cnt	2AC	54	pe	10	1	984	932
2015	a	normal	cnt	2AC	54	pe	50	1	1006	1026
2015	a	normal	cnt	2AC	54	pe	50	2	1202	1080
2015	a	normal	cnt	2AC	54	pe	100	1	1059	1024
2015	a	normal	mer3	3B	55	fd	0	1	1900	1897
2015	a	normal	mer3	3B	55	fd	0	2	2229	2116
2015	a	normal	mer3	3B	55	fd	0.01	1	2178	2144
2015	a	normal	mer3	3B	55	fd	0.01	2	2254	2279
2015	a	normal	mer3	3B	55	fd	0.05	1	2425	2394
2015	a	normal	mer3	3B	55	fd	0.1	1	1949	2051
2015	a	normal	mer3	3B	55	fd	0.1	2	2446	2600
2015	a	normal	mer3	3B	55	fd	0.5	1	2085	2188
2015	a	normal	mer3	3B	55	fd	1	1	1990	2070
2015	a	normal	mer3	3B	55	fd	1	2	1680	1795
2015	a	normal	mer3	3B	55	fd	10	1	664	699
2015	a	normal	mer3	3B	55	fd	50	1	500	500
2015	a	normal	mer3	3B	55	fd	50	2	500	500
2015	a	normal	mer3	3B	55	fd	100	1	500	500
2015	a	normal	mer3	3B	55	fp	0	1	1706	1778
2015	a	normal	mer3	3B	55	fp	0	2	2052	1972
2015	a	normal	mer3	3B	55	fp	0.01	1	2007	1983
2015	a	normal	mer3	3B	55	fp	0.01	2	1919	1947
2015	a	normal	mer3	3B	55	fp	0.05	1	1391	1572
2015	a	normal	mer3	3B	55	fp	0.1	1	1270	1471
2015	a	normal	mer3	3B	55	fp	0.1	2	1582	1542
2015	a	normal	mer3	3B	55	fp	0.5	1	1542	1451
2015	a	normal	mer3	3B	55	fp	1	1	852	771
2015	a	normal	mer3	3B	55	fp	1	2	899	812
2015	a	normal	mer3	3B	55	fp	10	1	500	500
2015	a	normal	mer3	3B	55	fp	50	1	500	500
2015	a	normal	mer3	3B	55	fp	50	2	500	500
2015	a	normal	mer3	3B	55	fp	100	1	500	500
2015	a	normal	mer3	3B	55	pe	0	1	1527	1663
2015	a	normal	mer3	3B	55	pe	0	2	1949	1880
2015	a	normal	mer3	3B	55	pe	0.01	1	1734	1679
2015	a	normal	mer3	3B	55	pe	0.01	2	2018	1918
2015	a	normal	mer3	3B	55	pe	0.05	1	1871	1871
2015	a	normal	mer3	3B	55	pe	0.1	1	1966	1858
2015	a	normal	mer3	3B	55	pe	0.1	2	2115	2021
2015	a	normal	mer3	3B	55	pe	0.5	1	1932	1502
2015	a	normal	mer3	3B	55	pe	1	1	1321	1359
2015	a	normal	mer3	3B	55	pe	1	2	1555	1529
2015	a	normal	mer3	3B	55	pe	10	1	900	847
2015	a	normal	mer3	3B	55	pe	50	1	932	933
2015	a	normal	mer3	3B	55	pe	50	2	979	894
2015	a	normal	mer3	3B	55	pe	100	1	884	827
2015	a	normal	mer3	3B	56	fd	0	1	2244	2199
2015	a	normal	mer3	3B	56	fd	0	2	2062	2122
2015	a	normal	mer3	3B	56	fd	0.01	1	2207	2045
2015	a	normal	mer3	3B	56	fd	0.01	2	2112	2160
2015	a	normal	mer3	3B	56	fd	0.05	1	1969	2003
2015	a	normal	mer3	3B	56	fd	0.1	1	2165	2192
2015	a	normal	mer3	3B	56	fd	0.1	2	2168	2022
2015	a	normal	mer3	3B	56	fd	0.5	1	2048	1962
2015	a	normal	mer3	3B	56	fd	1	1	1736	1703
2015	a	normal	mer3	3B	56	fd	1	2	1850	1838
2015	a	normal	mer3	3B	56	fd	10	1	752	780
2015	a	normal	mer3	3B	56	fd	50	1	500	500
2015	a	normal	mer3	3B	56	fd	50	2	500	500
2015	a	normal	mer3	3B	56	fd	100	1	500	500
2015	a	normal	mer3	3B	56	fp	0	1	2044	1732
2015	a	normal	mer3	3B	56	fp	0	2	1758	1864
2015	a	normal	mer3	3B	56	fp	0.01	1	1804	1732
2015	a	normal	mer3	3B	56	fp	0.01	2	1557	1644
2015	a	normal	mer3	3B	56	fp	0.05	1	1580	1595
2015	a	normal	mer3	3B	56	fp	0.1	1	868	860
2015	a	normal	mer3	3B	56	fp	0.1	2	1059	1048
2015	a	normal	mer3	3B	56	fp	0.5	1	776	775
2015	a	normal	mer3	3B	56	fp	1	1	500	500
2015	a	normal	mer3	3B	56	fp	1	2	500	500
2015	a	normal	mer3	3B	56	fp	10	1	500	500
2015	a	normal	mer3	3B	56	fp	50	1	500	500
2015	a	normal	mer3	3B	56	fp	50	2	500	500
2015	a	normal	mer3	3B	56	fp	100	1	500	500
2015	a	normal	mer3	3B	56	pe	0	1	1817	1762
2015	a	normal	mer3	3B	56	pe	0	2	1707	1813
2015	a	normal	mer3	3B	56	pe	0.01	1	1167	1167
2015	a	normal	mer3	3B	56	pe	0.01	2	1218	1298
2015	a	normal	mer3	3B	56	pe	0.05	1	1487	1457
2015	a	normal	mer3	3B	56	pe	0.1	1	1549	1523
2015	a	normal	mer3	3B	56	pe	0.1	2	1632	1622
2015	a	normal	mer3	3B	56	pe	0.5	1	1363	1373
2015	a	normal	mer3	3B	56	pe	1	1	1520	1456
2015	a	normal	mer3	3B	56	pe	1	2	1475	1464
2015	a	normal	mer3	3B	56	pe	10	1	701	797
2015	a	normal	mer3	3B	56	pe	50	1	840	790
2015	a	normal	mer3	3B	56	pe	50	2	855	799
2015	a	normal	mer3	3B	56	pe	100	1	754	750
2015	a	normal	mer3	3B	57	fd	0	1	2705	2191
2015	a	normal	mer3	3B	57	fd	0	2	2902	2465
2015	a	normal	mer3	3B	57	fd	0.01	1	2585	2361
2015	a	normal	mer3	3B	57	fd	0.01	2	2621	2482
2015	a	normal	mer3	3B	57	fd	0.05	1	1717	2007
2015	a	normal	mer3	3B	57	fd	0.1	1	1569	1634
2015	a	normal	mer3	3B	57	fd	0.1	2	1408	1542
2015	a	normal	mer3	3B	57	fd	0.5	1	1028	1061
2015	a	normal	mer3	3B	57	fd	1	1	500	500
2015	a	normal	mer3	3B	57	fd	1	2	500	500
2015	a	normal	mer3	3B	57	fd	10	1	500	500
2015	a	normal	mer3	3B	57	fd	50	1	500	500
2015	a	normal	mer3	3B	57	fd	50	2	500	500
2015	a	normal	mer3	3B	57	fd	100	1	500	500
2015	a	normal	mer3	3B	57	fp	0	1	1953	1867
2015	a	normal	mer3	3B	57	fp	0	2	1519	2107
2015	a	normal	mer3	3B	57	fp	0.01	1	1927	2011
2015	a	normal	mer3	3B	57	fp	0.01	2	1773	1886
2015	a	normal	mer3	3B	57	fp	0.05	1	1499	1676
2015	a	normal	mer3	3B	57	fp	0.1	1	1587	1500
2015	a	normal	mer3	3B	57	fp	0.1	2	1881	1590
2015	a	normal	mer3	3B	57	fp	0.5	1	1448	1458
2015	a	normal	mer3	3B	57	fp	1	1	1415	1479
2015	a	normal	mer3	3B	57	fp	1	2	1357	1344
2015	a	normal	mer3	3B	57	fp	10	1	500	500
2015	a	normal	mer3	3B	57	fp	50	1	500	500
2015	a	normal	mer3	3B	57	fp	50	2	500	500
2015	a	normal	mer3	3B	57	fp	100	1	500	500
2015	a	normal	mer3	3B	57	pe	0	1	2556	2649
2015	a	normal	mer3	3B	57	pe	0	2	2255	2114
2015	a	normal	mer3	3B	57	pe	0.01	1	2271	2025
2015	a	normal	mer3	3B	57	pe	0.01	2	2160	2317
2015	a	normal	mer3	3B	57	pe	0.05	1	1840	1864
2015	a	normal	mer3	3B	57	pe	0.1	1	1590	1692
2015	a	normal	mer3	3B	57	pe	0.1	2	1453	1396
2015	a	normal	mer3	3B	57	pe	0.5	1	1242	1232
2015	a	normal	mer3	3B	57	pe	1	1	1092	1069
2015	a	normal	mer3	3B	57	pe	1	2	1054	1108
2015	a	normal	mer3	3B	57	pe	10	1	500	500
2015	a	normal	mer3	3B	57	pe	50	1	500	500
2015	a	normal	mer3	3B	57	pe	50	2	500	500
2015	a	normal	mer3	3B	57	pe	100	1	500	500
2015	a	normal	mer3	3B	58	fd	0	1	1806	1827
2015	a	normal	mer3	3B	58	fd	0	2	1909	1735
2015	a	normal	mer3	3B	58	fd	0.01	1	1919	2009
2015	a	normal	mer3	3B	58	fd	0.01	2	1845	1765
2015	a	normal	mer3	3B	58	fd	0.05	1	1654	1665
2015	a	normal	mer3	3B	58	fd	0.1	1	1626	1551
2015	a	normal	mer3	3B	58	fd	0.1	2	1522	1464
2015	a	normal	mer3	3B	58	fd	0.5	1	1252	1276
2015	a	normal	mer3	3B	58	fd	1	1	500	500
2015	a	normal	mer3	3B	58	fd	1	2	500	500
2015	a	normal	mer3	3B	58	fd	10	1	500	500
2015	a	normal	mer3	3B	58	fd	50	1	500	500
2015	a	normal	mer3	3B	58	fd	50	2	500	500
2015	a	normal	mer3	3B	58	fd	100	1	500	500
2015	a	normal	mer3	3B	58	fp	0	1	1544	1586
2015	a	normal	mer3	3B	58	fp	0	2	1598	1672
2015	a	normal	mer3	3B	58	fp	0.01	1	1508	1533
2015	a	normal	mer3	3B	58	fp	0.01	2	1681	1701
2015	a	normal	mer3	3B	58	fp	0.05	1	1425	1355
2015	a	normal	mer3	3B	58	fp	0.1	1	1373	1528
2015	a	normal	mer3	3B	58	fp	0.1	2	1051	1051
2015	a	normal	mer3	3B	58	fp	0.5	1	1087	1020
2015	a	normal	mer3	3B	58	fp	1	1	875	874
2015	a	normal	mer3	3B	58	fp	1	2	874	911
2015	a	normal	mer3	3B	58	fp	10	1	500	500
2015	a	normal	mer3	3B	58	fp	50	1	500	500
2015	a	normal	mer3	3B	58	fp	50	2	500	500
2015	a	normal	mer3	3B	58	fp	100	1	500	500
2015	a	normal	mer3	3B	58	pe	0	1	1666	1469
2015	a	normal	mer3	3B	58	pe	0	2	1615	1584
2015	a	normal	mer3	3B	58	pe	0.01	1	1310	1057
2015	a	normal	mer3	3B	58	pe	0.01	2	1532	1545
2015	a	normal	mer3	3B	58	pe	0.05	1	1222	1179
2015	a	normal	mer3	3B	58	pe	0.1	1	1152	1085
2015	a	normal	mer3	3B	58	pe	0.1	2	938	985
2015	a	normal	mer3	3B	58	pe	0.5	1	979	932
2015	a	normal	mer3	3B	58	pe	1	1	854	885
2015	a	normal	mer3	3B	58	pe	1	2	637	680
2015	a	normal	mer3	3B	58	pe	10	1	500	500
2015	a	normal	mer3	3B	58	pe	50	1	500	500
2015	a	normal	mer3	3B	58	pe	50	2	500	500
2015	a	normal	mer3	3B	58	pe	100	1	500	500
2015	a	normal	cnt	3BC	59	fd	0	1	1642	1664
2015	a	normal	cnt	3BC	59	fd	0	2	1818	1845
2015	a	normal	cnt	3BC	59	fd	0.01	1	1976	1913
2015	a	normal	cnt	3BC	59	fd	0.01	2	1966	1831
2015	a	normal	cnt	3BC	59	fd	0.05	1	1876	1794
2015	a	normal	cnt	3BC	59	fd	0.1	1	1703	1777
2015	a	normal	cnt	3BC	59	fd	0.1	2	1769	1768
2015	a	normal	cnt	3BC	59	fd	0.5	1	1568	1671
2015	a	normal	cnt	3BC	59	fd	1	1	1455	1558
2015	a	normal	cnt	3BC	59	fd	1	2	1425	1404
2015	a	normal	cnt	3BC	59	fd	10	1	1076	1054
2015	a	normal	cnt	3BC	59	fd	50	1	820	787
2015	a	normal	cnt	3BC	59	fd	50	2	846	804
2015	a	normal	cnt	3BC	59	fd	100	1	500	500
2015	a	normal	cnt	3BC	59	fp	0	1	1468	1694
2015	a	normal	cnt	3BC	59	fp	0	2	1419	1575
2015	a	normal	cnt	3BC	59	fp	0.01	1	1600	1566
2015	a	normal	cnt	3BC	59	fp	0.01	2	1177	1252
2015	a	normal	cnt	3BC	59	fp	0.05	1	1003	1055
2015	a	normal	cnt	3BC	59	fp	0.1	1	993	1073
2015	a	normal	cnt	3BC	59	fp	0.1	2	1126	1047
2015	a	normal	cnt	3BC	59	fp	0.5	1	900	970
2015	a	normal	cnt	3BC	59	fp	1	1	500	500
2015	a	normal	cnt	3BC	59	fp	1	2	500	500
2015	a	normal	cnt	3BC	59	fp	10	1	500	500
2015	a	normal	cnt	3BC	59	fp	50	1	500	500
2015	a	normal	cnt	3BC	59	fp	50	2	500	500
